vm,commit,suite,benchmark,ms,warm
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,219.404000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,193.545000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,198.795000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,195.409000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,204.621000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,188.351000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,188.005000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,188.904000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,193.118000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,186.738000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,199.212000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,191.849000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,198.076000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,182.079000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout_naive,193.045000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1598.353000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1603.164000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1569.401000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1577.639000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1582.342000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1570.488000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1582.154000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1579.194000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1585.339000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1580.022000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1572.051000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1583.463000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1575.806000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1579.217000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive_2,1585.523000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,85.996000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,68.554000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,69.169000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,70.112000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,68.666000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,69.138000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,68.919000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,69.811000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,66.916000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,66.783000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,66.646000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,68.145000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,67.633000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,67.992000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_ascii,67.795000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,226.984000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,221.645000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,212.057000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,225.362000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,206.946000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,207.967000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,201.890000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,208.606000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,207.971000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,201.706000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,194.841000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,203.033000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,194.189000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,192.732000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt,192.733000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,92.172000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,73.110000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.851000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.784000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,73.964000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.825000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.771000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.727000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,73.836000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,81.028000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.814000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.809000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.771000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,73.800000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,mandelbrot_noout,72.647000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1299.218000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1291.949000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1306.120000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1297.638000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1299.238000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1298.921000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1308.855000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1280.224000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1305.291000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1304.636000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1277.575000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1302.987000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1313.209000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1274.677000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta_naive_2,1287.403000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,4653.786000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5101.617000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5060.685000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5120.473000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5064.695000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5120.223000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5064.158000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5127.982000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5066.047000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5084.585000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5128.202000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5126.076000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5121.052000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5092.839000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute,5124.892000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1509.923000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1486.873000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1508.260000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1477.521000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1501.113000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1475.407000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1489.202000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1510.702000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1478.215000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1506.822000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1476.924000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1500.420000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1474.456000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1486.000000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,regexdna,1495.226000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1536.145000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1518.896000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1521.668000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1512.308000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1507.931000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1520.358000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1532.179000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1544.319000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1511.797000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1509.342000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1525.693000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1515.203000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1520.062000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1510.514000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,nbody_naive,1510.109000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1190.987000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1187.014000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1174.803000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1180.455000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1178.391000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1174.175000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1173.326000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1180.770000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1183.574000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1166.599000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1174.600000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1168.276000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1169.777000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1175.339000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fasta,1167.870000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,138.652000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.935000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,133.111000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.139000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,141.584000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.376000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.904000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.387000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.919000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,134.956000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.531000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.606000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,131.861000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,133.066000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_naive,132.520000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1152.488000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1139.187000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1133.972000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1136.892000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1123.268000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1120.106000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1127.335000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1123.958000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1113.552000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1122.199000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1117.590000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1116.065000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1129.582000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1112.867000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_naive,1113.801000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2866.622000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2852.698000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2838.449000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2846.622000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2826.324000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2841.954000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2836.535000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2839.942000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2859.492000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2825.813000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2832.613000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2819.736000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2835.981000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2832.293000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,knucleotide_brute_3,2848.678000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2590.493000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2551.717000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2548.936000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2548.130000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2549.094000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2553.718000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2561.799000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2569.905000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2544.212000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2553.387000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2551.706000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2554.364000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2552.660000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2548.861000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,fannkuchredux_naive,2557.185000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,581.674000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,582.513000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,599.540000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,586.865000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,592.283000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,581.721000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,582.913000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,583.962000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,587.905000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,581.898000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,583.416000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,592.359000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,581.269000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,591.955000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement,594.513000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,138.907000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.853000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.740000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.089000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,142.341000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.598000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,133.539000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,133.366000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.608000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,135.849000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.790000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,132.095000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,133.444000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,133.909000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,binarytrees_2,133.099000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1602.577000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1583.112000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1509.732000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1516.297000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1499.653000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1476.863000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1528.926000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1512.897000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1472.561000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1535.681000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1505.765000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1487.377000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1528.830000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1503.604000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,spectralnorm_alt_2,1486.425000,1
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement_naive,544.798000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement_naive,528.309000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement_naive,527.280000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement_naive,524.154000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement_naive,524.843000,0
Ř,2872a799f6bcd14fe7a3270e86278d784d26020a,shootout,reversecomplement_naive,523.843000,1
